18694130,0.95329,2015.04.27 19:02:39,0.95157,2015.04.28 17:58:50,-1.81,0,0.01,2015.04.28 17:58:50,0.95369,0.78782
18694131,0.78764,2015.04.27 19:02:39,0.79137,2015.04.28 17:58:51,-3.92,0,0.01,2015.04.28 17:58:51,0.95369,0.78782
18695221,0.95569,2015.04.27 22:02:36,0.95145,2015.04.28 17:58:57,-4.46,0,0.01,2015.04.28 17:58:57,0.95577,0.79053
18695222,0.79028,2015.04.27 22:02:37,0.7912400000000001,2015.04.28 17:58:58,-1.01,0,0.01,2015.04.28 17:58:58,0.95577,0.79053
18700082,0.73528,2015.04.28 14:01:29,0.7368,2015.04.28 20:50:35,1.59,0,0.01,2015.04.28 20:50:35,0.73492,0.75915
18700083,0.75896,2015.04.28 14:01:29,0.76498,2015.04.28 20:50:38,-6.31,0,0.01,2015.04.28 20:50:38,0.73492,0.75915
18703013,0.9557,2015.04.28 17:01:34,0.95379,2015.04.28 20:57:22,-2,0,0.01,2015.04.28 20:57:22,0.95502,0.76261
18703014,0.76231,2015.04.28 17:01:35,0.76559,2015.04.28 20:57:22,-3.44,0,0.01,2015.04.28 20:57:22,0.95502,0.76261
18701118,0.73594,2015.04.28 15:01:36,0.7376,2015.04.28 23:09:01,1.74,0,0.01,2015.04.28 23:09:01,0.73542,0.76044
18701119,0.76069,2015.04.28 15:01:36,0.76688,2015.04.28 23:09:01,-6.47,0,0.01,2015.04.28 23:09:01,0.73542,0.76044
18703010,0.73714,2015.04.28 17:01:33,0.73727,2015.04.28 23:46:20,0.14,0,0.01,2015.04.28 23:46:20,0.737,0.76261
18703011,0.76229,2015.04.28 17:01:33,0.76698,2015.04.28 23:46:21,-4.91,0,0.01,2015.04.28 23:46:21,0.737,0.76261
18701884,0.73721,2015.04.28 16:01:31,0.73668,2015.04.28 23:59:54,-0.55,0,0.01,2015.04.28 23:59:54,0.73645,0.76245
18701885,0.76275,2015.04.28 16:01:32,0.76689,2015.04.28 23:59:55,-4.33,0,0.01,2015.04.28 23:59:55,0.73645,0.76245
18703974,0.73487,2015.04.28 18:01:30,0.7356,2015.04.28 23:59:56,0.76,0,0.01,2015.04.28 23:59:56,0.73435,0.76073
18703975,0.7609,2015.04.28 18:01:31,0.76715,2015.04.28 23:59:57,-6.54,0,0.01,2015.04.28 23:59:57,0.73435,0.76073
18704498,0.73794,2015.04.28 19:01:33,0.7356,2015.04.28 23:59:58,-2.45,0,0.01,2015.04.28 23:59:57,0.73744,0.76451
18704499,0.76456,2015.04.28 19:01:34,0.76746,2015.04.28 23:59:58,-3.03,0,0.01,2015.04.28 23:59:58,0.73744,0.76451
18704816,0.73785,2015.04.28 20:01:32,0.7356,2015.04.28 23:59:59,-2.36,0,0.01,2015.04.28 23:59:59,0.73751,0.76462
18703976,0.95094,2015.04.28 18:01:32,0.9528,2015.04.29 00:02:53,1.95,0,0.01,2015.04.29 00:02:53,0.9506,0.76073
18703977,0.76094,2015.04.28 18:01:32,0.76817,2015.04.29 00:02:53,-7.55,0,0.01,2015.04.29 00:02:53,0.9506,0.76073
18704500,0.95436,2015.04.28 19:01:34,0.9528,2015.04.29 00:02:54,-1.64,0,0.01,2015.04.29 00:02:54,0.95412,0.76451
18704501,0.76456,2015.04.28 19:01:35,0.76817,2015.04.29 00:02:54,-3.77,0,0.01,2015.04.29 00:02:54,0.95412,0.76451
18704819,0.95499,2015.04.28 20:01:33,0.9528,2015.04.29 00:02:55,-2.3,0,0.01,2015.04.29 00:02:54,0.95501,0.76462
18704820,0.76449,2015.04.28 20:01:34,0.76815,2015.04.29 00:02:59,-3.82,0,0.01,2015.04.29 00:02:59,0.95501,0.76462
18705114,0.73681,2015.04.28 21:01:36,0.73454,2015.04.29 00:03:00,-2.38,0,0.01,2015.04.29 00:03:00,0.73649,0.76489
18705115,0.76475,2015.04.28 21:01:36,0.76783,2015.04.29 00:03:00,-3.22,0,0.01,2015.04.29 00:03:00,0.73649,0.76489
18705315,0.73707,2015.04.28 22:01:35,0.73454,2015.04.29 00:03:01,-2.65,0,0.01,2015.04.29 00:03:01,0.73697,0.76498
18705316,0.76488,2015.04.28 22:01:36,0.76783,2015.04.29 00:03:02,-3.08,0,0.01,2015.04.29 00:03:01,0.73697,0.76498
18705436,0.73799,2015.04.28 23:01:31,0.73454,2015.04.29 00:03:02,-3.61,0,0.01,2015.04.29 00:03:02,0.73764,0.76592
18705437,0.76601,2015.04.28 23:01:31,0.7676500000000001,2015.04.29 00:03:02,-1.72,0,0.01,2015.04.29 00:03:03,0.73764,0.76592
18705116,0.95401,2015.04.28 21:01:37,0.9515900000000001,2015.04.29 00:03:15,-2.54,0,0.01,2015.04.29 00:03:15,0.95398,0.76489
18705117,0.76475,2015.04.28 21:01:37,0.7689200000000001,2015.04.29 00:03:15,-4.35,0,0.01,2015.04.29 00:03:15,0.95398,0.76489
18705317,0.95451,2015.04.28 22:01:36,0.9515900000000001,2015.04.29 00:03:16,-3.07,0,0.01,2015.04.29 00:03:16,0.95463,0.76498
18705318,0.76488,2015.04.28 22:01:37,0.7689,2015.04.29 00:03:19,-4.19,0,0.01,2015.04.29 00:03:19,0.95463,0.76498
18705621,0.95551,2015.04.29 01:01:32,0.95617,2015.04.29 02:47:35,0.69,0,0.01,2015.04.29 02:47:35,0.95514,0.76631
18705622,0.76617,2015.04.29 01:01:32,0.76479,2015.04.29 02:47:35,1.44,0,0.01,2015.04.29 02:47:35,0.95514,0.76631
18705438,0.95602,2015.04.28 23:01:32,0.95636,2015.04.29 02:58:01,0.36,0,0.01,2015.04.29 02:58:01,0.95595,0.76592
18705439,0.766,2015.04.28 23:01:32,0.76466,2015.04.29 02:58:01,1.4,0,0.01,2015.04.29 02:58:01,0.95595,0.76592
18705743,0.95587,2015.04.29 02:01:38,0.95566,2015.04.29 03:29:37,-0.22,0,0.01,2015.04.29 03:29:37,0.95567,0.76587
18705744,0.76571,2015.04.29 02:01:39,0.76376,2015.04.29 03:29:38,2.04,0,0.01,2015.04.29 03:29:38,0.95567,0.76587
18706265,0.9553,2015.04.29 04:01:34,0.95584,2015.04.29 05:10:45,0.5600000000000001,0,0.01,2015.04.29 05:10:45,0.9551,0.76499
18706266,0.76488,2015.04.29 04:01:34,0.76363,2015.04.29 05:10:45,1.31,0,0.01,2015.04.29 05:10:45,0.9551,0.76499
